,location,total_sqft,bath,balcony,price,bhk
5126,Kodichikkanahalli,650.0,1.0,2.0,38.0,1
5127,Kodichikkanahalli,2700.0,7.0,2.0,125.0,5
5128,Kodichikkanahalli,1495.0,2.0,2.0,75.0,3
5129,Kodichikkanahalli,3250.0,4.0,1.0,180.0,4
5130,Kodichikkanahalli,1125.0,2.0,1.0,52.0,2
5131,Kodichikkanahalli,1150.0,2.0,3.0,48.0,2
5132,Kodichikkanahalli,1070.0,2.0,3.0,43.0,2
5133,Kodichikkanahalli,1620.0,2.0,2.0,85.0,3
5135,Kodichikkanahalli,1026.0,2.0,1.0,45.0,2
5136,Kodichikkanahalli,2500.0,7.0,0.0,125.0,5
5137,Kodichikkanahalli,450.0,1.0,1.0,18.0,1
5138,Kodichikkanahalli,907.0,2.0,2.0,38.5,2
5139,Kodichikkanahalli,1181.0,2.0,2.0,57.0,2
5140,Kodichikkanahalli,900.0,2.0,1.0,42.0,2
5141,Kodichikkanahalli,1060.0,2.0,1.0,34.0,2
5143,Kodichikkanahalli,1680.0,2.0,3.0,59.0,2
5144,Kodichikkanahalli,1400.0,3.0,3.0,66.0,3
5145,Kodichikkanahalli,976.0,2.0,1.0,50.0,2
5146,Kodichikkanahalli,2700.0,4.0,2.0,125.0,5
5147,Kodichikkanahalli,1299.0,2.0,3.0,58.0,2
5148,Kodichikkanahalli,900.0,2.0,1.0,35.0,2
5149,Kodigehaali,1166.0,2.0,2.0,55.0,2
5150,Kodigehaali,1320.0,3.0,0.0,65.0,3
5151,Kodigehaali,1117.0,2.0,2.0,56.0,2
5152,Kodigehaali,1200.0,2.0,1.0,55.0,2
5153,Kodigehaali,1200.0,2.0,2.0,60.0,2
5154,Kodigehaali,1013.0,2.0,1.0,51.0,2
5155,Kodigehaali,1324.0,3.0,2.0,65.0,3
5156,Kodigehaali,1442.0,3.0,2.0,80.0,3
5157,Kodigehalli,1270.0,2.0,1.0,98.0,2
5158,Kodigehalli,1086.0,2.0,1.0,33.66,2
5159,Kodigehalli,1200.0,2.0,2.0,48.0,2
5160,Kodigehalli,655.0,1.0,1.0,53.0,1
5161,Kodigehalli,1820.0,3.0,2.0,150.0,3
5162,Kodigehalli,1200.0,4.0,1.0,156.0,3
5163,Kodihalli,3252.0,5.0,3.0,335.0,4
5164,Kodihalli,3073.0,5.0,2.0,696.0,4
5165,Kodihalli,2700.0,4.0,1.0,270.0,3
5166,Kodihalli,2392.0,4.0,2.0,260.0,3
5167,Kodihalli,2408.0,4.0,2.0,260.0,3
5168,Kodihalli,2500.0,4.0,1.0,260.0,3
5169,Kodihalli,1620.0,3.0,2.0,130.0,3
5170,Kodihalli,3260.0,5.0,3.0,388.0,4
5171,Kodihalli,1000.0,2.0,1.0,62.0,2
5172,Kodihalli,3197.0,5.0,2.0,335.0,4
5173,Kodihalli,1490.0,2.0,1.0,150.0,2
5174,Kodihalli,3626.0,5.0,3.0,785.0,4
5175,Kodihalli,1400.0,3.0,2.0,81.0,3
5176,Kodihalli,3522.0,5.0,3.0,716.0,4
5177,Kodihalli,3626.0,5.0,3.0,788.0,4
5178,Kogilu,1909.0,3.0,2.0,88.0,3
5180,Kogilu,1170.0,2.0,1.0,51.99,2
5181,Kogilu,1140.0,2.0,1.0,50.66,2
5182,Kogilu,1200.0,2.0,1.0,53.33,2
5183,Kogilu,1190.0,2.0,2.0,50.66,2
5184,Kogilu,1140.0,2.0,2.0,50.66,2
5185,Kogilu,700.0,1.0,1.0,30.84,1
5186,Kogilu,1250.0,2.0,1.0,55.55,2
5187,Kogilu,1200.0,2.0,1.0,53.33,2
5188,Kogilu,952.0,2.0,2.0,49.0,2
5189,Kogilu,700.0,1.0,1.0,30.84,1
5190,Kogilu,1250.0,2.0,1.0,55.55,2
5191,Kogilu,2456.0,7.0,2.0,85.0,7
5192,Kogilu,1140.0,2.0,2.0,50.66,2
5193,Kogilu,1140.0,2.0,2.0,50.66,2
5194,Konanakunte,2791.0,3.0,1.0,223.0,3
5195,Konanakunte,884.0,1.0,0.0,58.0,2
5196,Konanakunte,1637.0,3.0,3.0,73.0,3
5197,Konanakunte,1400.0,2.0,1.0,73.0,3
5199,Konanakunte,2779.0,3.0,1.0,317.0,3
5200,Konanakunte,2400.0,2.0,3.0,180.0,3
5201,Konanakunte,3746.0,6.0,1.0,375.0,4
5202,Konanakunte,3621.0,4.0,1.0,511.0,4
5203,Konanakunte,1423.0,2.0,2.0,85.0,3
5205,Koramangala,1320.0,2.0,1.0,165.0,2
5206,Koramangala,1253.0,2.0,1.0,102.0,2
5207,Koramangala,1580.0,3.0,2.0,160.0,3
5209,Koramangala,1120.0,2.0,0.0,65.0,2
5210,Koramangala,3500.0,5.0,2.0,425.0,4
5211,Koramangala,1005.0,1.0,1.0,110.0,2
5212,Koramangala,2292.0,4.0,1.0,275.0,3
5214,Koramangala,1290.0,2.0,3.0,100.0,2
5215,Koramangala,1300.0,2.0,3.0,110.0,2
5218,Koramangala,1325.0,2.0,2.0,119.0,2
5219,Koramangala,1140.0,2.0,1.0,75.2,2
5220,Koramangala,2700.0,4.0,3.0,450.0,4
5221,Koramangala,1260.0,2.0,3.0,100.0,2
5222,Koramangala,1975.0,3.0,2.0,210.0,3
5223,Koramangala,1900.0,2.0,1.0,200.0,2
5225,Koramangala,2292.0,3.0,2.0,286.0,3
5226,Koramangala,2300.0,3.0,3.0,290.0,3
5229,Koramangala,2503.0,6.0,2.0,325.0,4
5231,Koramangala,1320.0,2.0,1.0,150.0,2
5232,Koramangala,1320.0,2.0,2.0,110.0,2
5233,Koramangala,5985.0,4.0,2.0,775.0,4
5234,Koramangala,2461.0,6.0,2.0,353.0,4
5236,Koramangala,2246.0,3.0,0.0,300.0,3
5237,Koramangala,1300.0,2.0,2.0,82.0,2
5240,Koramangala,1083.0,2.0,1.0,100.0,2
5241,Koramangala,1744.0,3.0,1.0,200.0,3
5243,Koramangala,1180.0,2.0,1.0,128.0,2
5244,Koramangala,1320.0,2.0,1.0,160.0,2
5245,Koramangala,1370.0,2.0,2.0,125.0,2
5246,Koramangala,1100.0,2.0,2.0,85.0,2
5247,Koramangala,1161.0,2.0,1.0,63.85,2
5248,Koramangala,1249.0,2.0,1.0,165.0,2
5249,Koramangala,1084.0,2.0,1.0,179.0,2
5250,Koramangala,1200.0,2.0,2.0,100.0,2
5253,Koramangala,1130.0,2.0,2.0,63.0,2
5254,Koramangala,2223.0,3.0,2.0,300.0,3
5255,Koramangala,1744.0,4.0,1.0,210.0,3
5256,Koramangala,1866.0,4.0,2.0,245.0,3
5258,Koramangala,1320.0,2.0,1.0,160.0,2
5259,Koramangala,1350.0,2.0,2.0,103.0,2
5260,Koramangala,6000.0,4.0,0.0,625.0,4
5262,Koramangala,1320.0,2.0,1.0,160.0,2
5263,Koramangala,1710.0,3.0,2.0,210.0,3
5264,Koramangala,1700.0,3.0,3.0,250.0,3
5265,Koramangala,1355.0,2.0,2.0,95.0,2
5266,Koramangala,1600.0,3.0,1.0,170.0,3
5267,Koramangala,1260.0,2.0,1.0,100.0,2
5269,Koramangala,1605.0,3.0,2.0,260.0,3
5271,Kothannur,1206.0,2.0,1.0,48.23,2
5272,Kothannur,1853.0,3.0,2.0,82.0,3
5274,Kothannur,1100.0,2.0,2.0,40.0,2
5275,Kothannur,1300.0,2.0,0.0,60.0,3
5276,Kothannur,1197.0,2.0,1.0,47.88,2
5277,Kothannur,740.0,2.0,1.0,34.0,2
5278,Kothannur,1197.0,2.0,1.0,47.8,2
5279,Kothannur,1070.0,2.0,1.0,42.79,2
5284,Kothannur,1070.0,2.0,2.0,38.6,2
5285,Kothannur,2000.0,4.0,2.0,95.0,4
5286,Kothannur,1350.0,2.0,2.0,42.0,2
5287,Kothannur,1485.0,2.0,2.0,59.4,3
5288,Kothannur,1215.0,2.0,3.0,48.6,3
5289,Kothannur,1085.0,2.0,2.0,34.2,2
5290,Kothannur,820.0,2.0,2.0,37.0,2
5291,Kothannur,1404.0,2.0,1.0,56.15,3
5293,Kothanur,1200.0,2.0,1.0,51.0,2
5294,Kothanur,2400.0,2.0,1.0,150.0,3
5295,Kothanur,1828.0,3.0,2.0,110.0,3
5296,Kothanur,1186.0,2.0,2.0,58.0,2
5298,Kothanur,1847.0,3.0,2.0,105.0,3
5301,Kothanur,9600.0,5.0,2.0,550.0,5
5302,Kothanur,1435.0,3.0,3.0,70.0,3
5303,Kothanur,1187.0,2.0,2.0,58.0,2
5304,Kothanur,1847.0,3.0,2.0,110.0,3
5305,Kothanur,1460.0,3.0,3.0,71.0,3
5306,Kothanur,4000.0,6.0,2.0,150.0,6
5307,Kothanur,1185.0,2.0,2.0,59.0,2
5308,Kothanur,1436.0,3.0,3.0,70.0,3
5309,Kothanur,1462.0,3.0,3.0,71.0,3
5310,Kothanur,1790.0,3.0,2.0,105.0,3
5312,Kothanur,1070.0,2.0,1.0,45.5,2
5314,Kothanur,1145.0,2.0,2.0,56.0,2
5315,Kothanur,3401.0,5.0,2.0,230.0,4
5316,Kothanur,1455.0,2.0,2.0,69.0,2
5317,Kothanur,627.0,1.0,1.0,30.0,1
5318,Kothanur,1302.0,2.0,1.0,68.5,2
5319,Kothanur,1760.0,3.0,2.0,111.0,3
5320,Kothanur,1185.0,2.0,2.0,58.0,2
5321,Kothanur,1500.0,1.0,0.0,75.0,1
5322,Kothanur,1075.0,2.0,2.0,53.0,2
5323,Kothanur,1790.0,3.0,0.0,97.0,3
5324,Kothanur,2700.0,4.0,2.0,175.0,4
5325,Kothanur,1786.0,2.0,2.0,106.0,3
5326,Kothanur,1787.0,3.0,2.0,107.0,3
5327,Kothanur,1141.0,2.0,2.0,54.0,2
5328,Kothanur,1760.0,3.0,2.0,110.0,3
5330,Kothanur,1160.0,2.0,2.0,57.0,2
5331,Kothanur,1095.0,2.0,2.0,55.0,2
5332,Kothanur,1142.0,2.0,2.0,56.0,2
5333,Kothanur,1074.0,2.0,2.0,54.0,2
5334,Kothanur,1285.0,2.0,1.0,60.0,2
5335,Kothanur,1075.0,2.0,2.0,53.0,2
5336,Kothanur,1140.0,2.0,2.0,56.0,2
5337,Kothanur,1400.0,2.0,1.0,70.0,2
5340,Kothanur,1140.0,2.0,2.0,56.0,2
5341,Kothanur,1787.0,3.0,2.0,120.0,3
5342,Kothanur,1185.0,2.0,2.0,59.0,2
5344,Kothanur,1790.0,3.0,2.0,105.0,3
5345,Kothanur,1130.0,2.0,2.0,55.0,2
5346,Kothanur,1094.0,2.0,2.0,54.0,2
5347,Kothanur,1170.0,3.0,2.0,80.0,3
5348,Kothanur,1400.0,2.0,2.0,65.0,2
5349,Kothanur,1195.0,2.0,2.0,59.0,2
5350,Kothanur,1790.0,3.0,2.0,120.0,3
5351,Kothanur,1454.0,3.0,3.0,71.5,3
5352,Kudlu,1152.0,2.0,1.0,53.5,2
5353,Kudlu,1027.0,2.0,2.0,43.0,2
5354,Kudlu,1092.0,2.0,2.0,44.0,2
5355,Kudlu,1027.0,2.0,2.0,43.0,2
5356,Kudlu,1092.0,2.0,2.0,44.0,2
5357,Kudlu,1143.0,2.0,1.0,55.0,2
5359,Kudlu,1024.0,2.0,2.0,44.0,2
5361,Kudlu,1600.0,3.0,3.0,79.0,3
5362,Kudlu,1027.0,2.0,2.0,42.0,2
5363,Kudlu,1076.0,2.0,1.0,50.0,2
5364,Kudlu,1027.0,2.0,2.0,44.0,2
5365,Kudlu,1084.0,2.0,1.0,53.0,2
5366,Kudlu,1300.0,2.0,2.0,56.0,2
5367,Kudlu,1027.0,2.0,2.0,44.0,2
5368,Kudlu,1245.0,2.0,1.0,60.0,3
5369,Kudlu,1027.0,2.0,1.0,44.0,2
5370,Kudlu,1110.0,2.0,1.0,46.0,2
5371,Kudlu,2100.0,3.0,1.0,114.0,4
5372,Kudlu,1027.0,2.0,2.0,44.0,2
5373,Kudlu,720.0,1.0,1.0,33.0,1
5374,Kudlu,1027.0,2.0,2.0,44.0,2
5375,Kudlu,1162.0,2.0,1.0,52.0,2
5376,Kudlu,1041.0,2.0,1.0,53.0,2
5377,Kudlu Gate,1535.0,3.0,2.0,83.0,3
5378,Kudlu Gate,1535.0,3.0,2.0,85.0,3
5380,Kudlu Gate,1535.0,3.0,2.0,86.0,3
5381,Kudlu Gate,1564.0,2.0,1.0,92.0,3
5383,Kudlu Gate,1238.0,2.0,3.0,55.0,2
5384,Kudlu Gate,1707.0,2.0,2.0,99.745,3
5385,Kudlu Gate,1335.0,3.0,2.0,89.0,3
5386,Kudlu Gate,703.0,1.0,1.0,52.0,1
5387,Kudlu Gate,1535.0,3.0,2.0,86.0,3
5388,Kudlu Gate,1532.0,3.0,2.0,83.0,3
5389,Kudlu Gate,1113.0,2.0,1.0,50.0,2
5391,Kudlu Gate,1185.0,2.0,1.0,50.0,2
5395,Kudlu Gate,1215.0,2.0,1.0,45.0,2
5396,Kudlu Gate,812.0,2.0,1.0,38.25,2
5397,Kudlu Gate,1547.0,2.0,2.0,103.0,2
5398,Kudlu Gate,1336.0,2.0,1.0,86.0,2
5399,Kudlu Gate,1919.0,3.0,2.0,121.0,3
5400,Kudlu Gate,1464.0,3.0,3.0,56.0,2
5401,Kudlu Gate,1535.0,3.0,2.0,85.0,3
5402,Kudlu Gate,1850.0,3.0,2.0,120.0,3
5403,Kudlu Gate,940.0,2.0,1.0,69.57,2
5404,Kudlu Gate,1215.0,2.0,1.0,44.96,2
5405,Kudlu Gate,1164.0,2.0,2.0,75.0,2
5406,Kudlu Gate,3850.0,6.0,0.0,205.0,4
5407,Kudlu Gate,1183.0,2.0,1.0,79.54,2
5408,Kudlu Gate,1850.0,3.0,2.0,110.0,3
5410,Kudlu Gate,1183.0,2.0,1.0,79.54,2
5411,Kudlu Gate,1200.0,2.0,1.0,44.4,2
5413,Kudlu Gate,1310.0,2.0,2.0,53.0,2
5414,Kumaraswami Layout,2000.0,4.0,1.0,139.0,4
5415,Kumaraswami Layout,1000.0,2.0,1.0,48.5,2
5416,Kumaraswami Layout,1000.0,2.0,1.0,58.0,2
5417,Kumaraswami Layout,1000.0,2.0,2.0,36.0,2
5418,Kumaraswami Layout,2600.0,4.0,0.0,325.0,4
5419,Kumaraswami Layout,800.0,1.0,1.0,90.0,2
5422,Kumaraswami Layout,850.0,1.0,1.0,78.0,1
5423,Kumaraswami Layout,2600.0,4.0,2.0,300.0,4
5424,Kumaraswami Layout,3200.0,7.0,0.0,150.0,7
5425,Kumaraswami Layout,1310.0,2.0,1.0,85.0,3
5426,Kumaraswami Layout,2450.0,3.0,2.0,110.0,4
5427,Kumaraswami Layout,3100.0,7.0,3.0,145.0,7
5428,Kumaraswami Layout,1200.0,2.0,2.0,29.0,2
5429,Kumaraswami Layout,3000.0,4.0,2.0,400.0,7
5430,Kumaraswami Layout,1200.0,3.0,1.0,75.0,3
5431,Kumaraswami Layout,1081.0,2.0,3.0,60.0,2
5432,Kundalahalli,1724.0,3.0,2.0,125.0,3
5433,Kundalahalli,1030.0,2.0,2.0,49.0,2
5434,Kundalahalli,735.0,2.0,1.0,57.99,2
5435,Kundalahalli,1047.0,2.0,1.0,82.0,2
5436,Kundalahalli,1397.0,3.0,3.0,105.0,3
5437,Kundalahalli,1291.0,2.0,3.0,49.0,2
5438,Kundalahalli,1724.0,3.0,2.0,127.0,3
5439,Kundalahalli,1010.0,2.0,1.0,49.27,2
5440,Kundalahalli,1397.0,3.0,2.0,110.0,3
5441,Kundalahalli,1397.0,3.0,2.0,104.0,3
5442,Kundalahalli,1397.0,3.0,3.0,108.0,3
5443,Kundalahalli,1920.0,3.0,2.0,150.0,3
5444,Kundalahalli,1397.0,3.0,3.0,105.0,3
5446,Kundalahalli,1724.0,3.0,2.0,124.0,3
5447,Kundalahalli,1047.0,2.0,1.0,84.0,2
5448,Kundalahalli,1047.0,2.0,1.0,83.0,2
5449,Kundalahalli,7000.0,4.0,3.0,550.0,4
5451,Kundalahalli,1120.0,2.0,1.0,53.76,2
5452,Kundalahalli,1047.0,2.0,1.0,82.62,2
5453,Kundalahalli,1047.0,2.0,1.0,91.0,2
5454,Kundalahalli,1724.0,3.0,1.0,146.0,3
5455,Kundalahalli,1600.0,3.0,2.0,170.0,3
5457,Kundalahalli,1724.0,3.0,1.0,125.0,3
5458,Kundalahalli,1010.0,2.0,1.0,48.27,2
5459,Kundalahalli,1047.0,2.0,1.0,89.0,2
5460,Kundalahalli,2500.0,5.0,2.0,245.0,4
5461,Kundalahalli,1397.0,3.0,3.0,105.0,3
5463,Kundalahalli,1047.0,2.0,1.0,72.0,2
5464,Kundalahalli,1260.0,2.0,0.0,58.0,2
5465,Kundalahalli,3092.0,4.0,3.0,230.0,4
5466,Kundalahalli,1065.0,2.0,1.0,70.0,2
5467,Kundalahalli,1724.0,3.0,1.0,146.0,3
5469,Kundalahalli,1047.0,2.0,2.0,91.0,2
5470,Kundalahalli,1724.0,3.0,2.0,128.0,3
5471,Kundalahalli,1315.0,2.0,3.0,74.0,2
5472,Kundalahalli,2100.0,3.0,2.0,150.0,3
5473,Kundalahalli,1724.0,3.0,1.0,125.0,3
5474,Kundalahalli,1724.0,3.0,3.0,140.0,3
5475,Kundalahalli,1175.0,2.0,1.0,65.0,2
5477,LB Shastri Nagar,1043.0,2.0,2.0,55.0,2
5478,LB Shastri Nagar,1184.0,2.0,1.0,69.0,2
5479,LB Shastri Nagar,665.0,1.0,2.0,32.0,1
5480,LB Shastri Nagar,1250.0,2.0,2.0,48.5,2
5481,LB Shastri Nagar,1400.0,2.0,2.0,80.0,3
5482,LB Shastri Nagar,1184.0,2.0,1.0,62.0,2
5483,LB Shastri Nagar,1200.0,2.0,1.0,47.0,2
5484,LB Shastri Nagar,1200.0,2.0,1.0,75.0,2
5485,LB Shastri Nagar,1000.0,2.0,1.0,49.5,2
5486,Laggere,1200.0,1.0,1.0,48.0,1
5487,Laggere,1200.0,2.0,0.0,150.0,3
5488,Laggere,2800.0,5.0,2.0,125.0,5
5489,Laggere,1200.0,3.0,1.0,130.0,3
5490,Laggere,1200.0,1.0,1.0,125.0,1
5491,Laggere,1200.0,2.0,0.0,75.0,2
5492,Laggere,1500.0,1.0,0.0,60.0,1
5493,Laggere,620.0,2.0,0.0,48.0,1
5494,Laggere,1800.0,5.0,0.0,70.0,5
5495,Lakshminarayana Pura,1185.0,2.0,2.0,75.0,2
5496,Lakshminarayana Pura,1600.0,2.0,1.0,108.0,3
5497,Lakshminarayana Pura,1680.0,3.0,2.0,150.0,3
5498,Lakshminarayana Pura,1180.0,2.0,2.0,75.0,2
5499,Lakshminarayana Pura,1172.0,2.0,2.0,82.0,2
5500,Lakshminarayana Pura,1750.0,3.0,2.0,150.0,3
5501,Lakshminarayana Pura,1179.0,2.0,1.0,75.0,2
5502,Lakshminarayana Pura,1149.0,2.0,1.0,75.0,2
5503,Lakshminarayana Pura,1336.0,2.0,2.0,100.0,2
5504,Lakshminarayana Pura,1175.0,2.0,2.0,75.0,2
5505,Lakshminarayana Pura,1190.0,2.0,1.0,75.0,2
5506,Lakshminarayana Pura,1200.0,2.0,1.0,75.0,2
5507,Lakshminarayana Pura,1200.0,2.0,2.0,75.0,2
5508,Lakshminarayana Pura,1656.0,3.0,2.0,150.0,3
5509,Lakshminarayana Pura,1165.0,2.0,2.0,75.0,2
5510,Lakshminarayana Pura,1145.0,2.0,1.0,75.0,2
5511,Lakshminarayana Pura,1695.0,3.0,2.0,150.0,3
5512,Lakshminarayana Pura,1300.0,2.0,1.0,70.0,2
5513,Lakshminarayana Pura,1569.0,3.0,2.0,150.0,3
5514,Lakshminarayana Pura,1649.0,3.0,2.0,150.0,3
5515,Lakshminarayana Pura,1395.0,2.0,0.0,75.0,2
5516,Lakshminarayana Pura,1500.0,3.0,2.0,104.0,3
5517,Lakshminarayana Pura,1700.0,3.0,3.0,150.0,3
5518,Lakshminarayana Pura,1210.0,2.0,2.0,75.0,2
5519,Lakshminarayana Pura,1169.0,2.0,2.0,75.0,2
5520,Lakshminarayana Pura,1200.0,2.0,1.0,75.0,2
5521,Lakshminarayana Pura,1172.0,2.0,1.0,75.0,2
5522,Lakshminarayana Pura,1172.0,2.0,2.0,75.0,2
5523,Lakshminarayana Pura,1720.0,3.0,3.0,150.0,3
5524,Lakshminarayana Pura,1180.0,2.0,1.0,75.0,2
5525,Lakshminarayana Pura,1200.0,2.0,3.0,83.0,2
5526,Lakshminarayana Pura,1200.0,2.0,2.0,80.0,2
5527,Lakshminarayana Pura,1615.0,3.0,2.0,150.0,3
5528,Lakshminarayana Pura,1195.0,2.0,1.0,75.0,2
5529,Lakshminarayana Pura,1200.0,2.0,1.0,80.0,2
5530,Lingadheeranahalli,1521.0,3.0,1.0,95.0,3
5531,Lingadheeranahalli,1511.0,3.0,1.0,95.0,3
5532,Lingadheeranahalli,1683.0,3.0,1.0,109.0,3
5533,Lingadheeranahalli,1519.0,3.0,1.0,93.0,3
5534,Lingadheeranahalli,1521.0,3.0,1.0,94.99,3
5535,Lingadheeranahalli,1687.0,3.0,3.0,127.0,3
5536,Lingadheeranahalli,1893.0,3.0,2.0,140.0,3
5537,Lingadheeranahalli,1530.0,2.0,2.0,90.0,3
5538,Lingadheeranahalli,1682.0,3.0,1.0,120.0,3
5539,Lingadheeranahalli,1521.0,3.0,1.0,94.71,3
5540,Lingadheeranahalli,1893.0,3.0,1.0,130.0,3
5541,Lingadheeranahalli,1705.0,3.0,1.0,110.0,3
5542,Lingadheeranahalli,2245.0,4.0,2.0,154.0,4
5543,Lingadheeranahalli,1682.0,3.0,1.0,113.0,3
5544,Lingadheeranahalli,1682.0,3.0,1.0,114.0,3
5545,Lingadheeranahalli,1506.0,3.0,1.0,95.0,3
5546,Lingadheeranahalli,1683.0,3.0,1.0,110.0,3
5547,Lingadheeranahalli,1684.0,3.0,1.0,120.0,3
5548,Lingadheeranahalli,2236.0,4.0,2.0,153.0,4
5549,Lingadheeranahalli,1894.0,4.0,1.0,114.0,3
5550,Lingadheeranahalli,2240.0,4.0,2.0,160.0,4
5551,Magadi Road,3600.0,6.0,0.0,141.0,6
5552,Magadi Road,1116.0,2.0,1.0,50.0,2
5554,Magadi Road,884.0,2.0,1.0,41.1,2
5555,Magadi Road,1005.0,2.0,1.0,55.78,2
5556,Magadi Road,1000.0,2.0,0.0,46.5,2
5557,Magadi Road,1500.0,2.0,2.0,93.0,4
5558,Magadi Road,1350.0,1.0,0.0,100.0,2
5560,Magadi Road,1345.0,2.0,2.0,55.0,2
5562,Magadi Road,5000.0,6.0,1.0,360.0,5
5563,Magadi Road,1116.0,2.0,1.0,51.89,2
5564,Magadi Road,1052.0,2.0,1.0,60.0,3
5565,Magadi Road,750.0,2.0,1.0,27.0,2
5566,Magadi Road,940.0,2.0,2.0,50.0,2
5567,Magadi Road,1318.0,2.0,1.0,68.0,3
5569,Magadi Road,884.0,2.0,1.0,48.0,2
5570,Mahadevpura,1451.0,2.0,2.0,90.0,2
5571,Mahadevpura,1225.0,2.0,2.0,48.0,2
5573,Mahadevpura,1150.0,2.0,3.0,52.0,2
5574,Mahadevpura,1250.0,2.0,3.0,52.0,2
5575,Mahadevpura,1192.0,2.0,2.0,75.0,2
5576,Mahadevpura,1260.0,2.0,3.0,57.6,2
5577,Mahadevpura,3555.0,4.0,1.0,230.0,4
5578,Mahadevpura,730.0,1.0,1.0,35.0,1
5579,Mahadevpura,1475.0,2.0,2.0,55.0,2
5581,Mahadevpura,1146.0,2.0,1.0,53.8,2
5582,Mahadevpura,1532.0,2.0,2.0,62.0,2
5584,Mahadevpura,1136.0,2.0,3.0,64.5,2
5586,Mahadevpura,1438.0,2.0,2.0,89.0,2
5587,Mahadevpura,1137.0,2.0,1.0,53.4,2
5588,Mahadevpura,1601.0,3.0,2.0,95.0,3
5589,Mahadevpura,1450.0,3.0,2.0,75.0,3
5590,Mahadevpura,1152.0,2.0,1.0,54.0,2
5591,Mahadevpura,1212.0,2.0,1.0,56.9,2
5593,Mahadevpura,1505.0,3.0,2.0,78.0,3
5595,Mahadevpura,1236.0,2.0,1.0,58.0,2
5596,Mahadevpura,1236.0,2.0,1.0,58.0,2
5597,Mahadevpura,1120.0,2.0,2.0,53.0,2
5598,Mahadevpura,1050.0,2.0,1.0,42.0,2
5599,Mahalakshmi Layout,3750.0,4.0,0.0,760.0,4
5600,Mahalakshmi Layout,1575.0,5.0,1.0,158.0,4
5601,Mahalakshmi Layout,1105.0,2.0,1.0,80.0,2
5602,Mahalakshmi Layout,4320.0,7.0,2.0,821.0,9
5603,Mahalakshmi Layout,4482.0,6.0,2.0,852.0,8
5604,Mahalakshmi Layout,1080.0,2.0,1.0,67.0,2
5605,Mahalakshmi Layout,1200.0,2.0,3.0,110.0,3
5606,Mahalakshmi Layout,1876.0,3.0,1.0,150.0,3
5607,Mallasandra,1665.0,3.0,2.0,95.0,3
5608,Mallasandra,1665.0,3.0,2.0,86.58,3
5609,Mallasandra,1340.0,2.0,2.0,61.0,2
5610,Mallasandra,1325.0,2.0,2.0,70.0,2
5611,Mallasandra,1665.0,3.0,2.0,86.91,3
5612,Mallasandra,1325.0,2.0,1.0,70.0,2
5613,Mallasandra,905.0,2.0,1.0,40.0,2
5614,Mallasandra,1325.0,2.0,2.0,65.0,2
5615,Mallasandra,1810.0,3.0,2.0,57.0,4
5616,Mallasandra,1325.0,2.0,2.0,73.0,2
5617,Mallasandra,1565.0,2.0,2.0,69.0,2
5618,Mallasandra,905.0,2.0,1.0,35.0,2
5620,Malleshpalya,1140.0,2.0,2.0,46.5,2
5621,Malleshpalya,1225.0,2.0,2.0,46.86,2
5623,Malleshpalya,1052.0,2.0,2.0,50.0,2
5624,Malleshpalya,1405.0,2.0,2.0,77.0,3
5625,Malleshpalya,1065.0,2.0,2.0,50.0,2
5626,Malleshpalya,1210.0,2.0,3.0,55.0,2
5628,Malleshpalya,1060.0,2.0,1.0,40.0,2
5629,Malleshpalya,1430.0,2.0,1.0,69.5,3
5630,Malleshpalya,1421.0,2.0,1.0,90.0,2
5631,Malleshpalya,1245.0,2.0,1.0,55.0,2
5632,Malleshpalya,1200.0,2.0,2.0,46.0,2
5633,Malleshpalya,1225.0,2.0,2.0,52.0,2
5634,Malleshwaram,1100.0,2.0,2.0,75.0,2
5635,Malleshwaram,705.0,1.0,2.0,67.0,1
5636,Malleshwaram,12000.0,7.0,3.0,2200.0,7
5637,Malleshwaram,2500.0,5.0,2.0,325.0,4
5638,Malleshwaram,2006.0,3.0,2.0,297.0,3
5639,Malleshwaram,686.0,1.0,1.0,62.5,1
5640,Malleshwaram,2475.0,4.0,3.0,332.0,3
5641,Malleshwaram,2610.0,3.0,2.0,399.0,3
5642,Malleshwaram,2475.0,4.0,3.0,320.0,3
5643,Malleshwaram,900.0,2.0,1.0,95.0,2
5644,Malleshwaram,1420.0,2.0,1.0,158.0,2
5645,Malleshwaram,2000.0,3.0,2.0,250.0,3
5646,Malleshwaram,1124.0,3.0,2.0,80.0,2
5647,Malleshwaram,2215.0,3.0,1.0,275.0,3
5648,Malleshwaram,1600.0,3.0,3.0,160.0,3
5649,Malleshwaram,2475.0,4.0,3.0,300.0,3
5650,Malleshwaram,2345.0,2.0,2.0,293.0,3
5652,Malleshwaram,2215.0,4.0,1.0,310.0,3
5653,Malleshwaram,480.0,1.0,1.0,60.0,1
5654,Malleshwaram,1290.0,2.0,1.0,120.0,2
5655,Malleshwaram,2475.0,4.0,3.0,326.0,3
5657,Malleshwaram,2476.0,3.0,3.0,337.0,3
5658,Malleshwaram,900.0,2.0,1.0,90.0,2
5660,Malleshwaram,2050.0,4.0,2.0,270.0,3
5661,Malleshwaram,900.0,2.0,1.0,72.0,2
5662,Malleshwaram,620.0,1.0,1.0,86.8,1
5663,Malleshwaram,2475.0,4.0,3.0,337.0,3
